TERROR - GEMINI,-0.2040816327
TERROR - GEMINI,-0.1962025316
TERROR - GEMINI,-0.0632183908
TERROR - GEMINI,-0.2195121951
TERROR - GEMINI,-0.03448275862
TERROR - GEMINI,-0.2266666667
TERROR - GEMINI,-0.13125
TERROR - GEMINI,-0.09615384615
TERROR - GEMINI,-0.1777944486
TERROR - GEMINI,-0.09923664122
TERROR - GEMINI,-0.0790960452
TERROR - GEMINI,-0.2349726776
TERROR - GEMINI,-0.2597402597
TERROR - GEMINI,-0.1884816754
TERROR - GEMINI,-0.1853658537
TERROR - GEMINI,-0.1343067455
TERROR - GEMINI,-0.2076852699
TERROR - GEMINI,-0.1743215031
TERROR - GEMINI,-0.1533742331
TERROR - GEMINI,-0.07092198582
TERROR - GEMINI,-0.1160376338
TERROR - GEMINI,-0.125
TERROR - GEMINI,-0.2107843137
TERROR - GEMINI,-0.1928251121
TERROR - GEMINI,-0.2657589511
TERROR - GEMINI,-0.1299435028
TERROR - GEMINI,-0.1142857143
TERROR - GEMINI,-0.09430156329
TERROR - GEMINI,-0.1925465839
TERROR - GEMINI,-0.2719665272
TERROR - GEMINI,-0.1367521368
TERROR - GEMINI,-0.1379844961
TERROR - GEMINI,-0.07857142857
TERROR - GEMINI,-0.03669724771
TERROR - GEMINI,-0.2289156627
TERROR - GEMINI,-0.2888731229
TERROR - GEMINI,-0.1376282923
TERROR - GEMINI,-0.2116402116
TERROR - GEMINI,-0.1102941176
TERROR - GEMINI,-0.1258278146
TERROR - GEMINI,-0.09230769231
TERROR - GEMINI,-0.03076923077
TERROR - GEMINI,-0.1857142857
TERROR - GEMINI,-0.03743315508
TERROR - GEMINI,-0.1583333333
TERROR - GEMINI,-0.2158808933
TERROR - GEMINI,-0.1026785714
TERROR - GEMINI,-0.2683982684
TERROR - GEMINI,-0.1271676301
TERROR - GEMINI,-0.1216216216
