DISAPPROVAL - GEMINI,-0.0303030303
DISAPPROVAL - GEMINI,-0.3409090909
DISAPPROVAL - GEMINI,0.1142857143
DISAPPROVAL - GEMINI,-0.1929824561
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.2608695652
DISAPPROVAL - GEMINI,-0.1609195402
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.25
DISAPPROVAL - GEMINI,-0.2297297297
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.1240922008
DISAPPROVAL - GEMINI,-0.1428571429
DISAPPROVAL - GEMINI,-0.06474820144
DISAPPROVAL - GEMINI,-0.2658227848
DISAPPROVAL - GEMINI,-0.3103448276
DISAPPROVAL - GEMINI,-0.2419354839
DISAPPROVAL - GEMINI,-0.140625
DISAPPROVAL - GEMINI,-0.2580645161
DISAPPROVAL - GEMINI,0.05882352941
DISAPPROVAL - GEMINI,-0.1914893617
DISAPPROVAL - GEMINI,-0.3773584906
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.3191489362
DISAPPROVAL - GEMINI,-0.1460674157
DISAPPROVAL - GEMINI,-0.08333333333
DISAPPROVAL - GEMINI,-0.04938271605
DISAPPROVAL - GEMINI,-0.3481717011
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.0625
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.1694915254
DISAPPROVAL - GEMINI,-0.1886792453
DISAPPROVAL - GEMINI,-0.3390804598
DISAPPROVAL - GEMINI,-0.2028985507
DISAPPROVAL - GEMINI,-0.2587939698
DISAPPROVAL - GEMINI,-0.1428571429
DISAPPROVAL - GEMINI,-0.1982182628
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,0.1116519623
DISAPPROVAL - GEMINI,-0.3414043584
DISAPPROVAL - GEMINI,-0.1666666667
DISAPPROVAL - GEMINI,-0.3333333333
DISAPPROVAL - GEMINI,0.287037037
DISAPPROVAL - GEMINI,-0.0985915493
DISAPPROVAL - GEMINI,-0.1551724138
DISAPPROVAL - GEMINI,-0.2173913043
DISAPPROVAL - GEMINI,-0.1296296296
DISAPPROVAL - GEMINI,-0.07042253521
DISAPPROVAL - GEMINI,-0.3461538462
